id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52
1002092547000009, سازمان همیاری شهرداریها,خراسان شمالی,1102092547000009,مزایده پژو 405 جی ال ایکس,خراسان شمالی,وسایط نقلیه,1140000000.0,"['1402/07/27 08:00:00', '1402/08/13 12:00:00']","['1402/07/27 08:00:00', '1402/08/13 12:00:00']",PUBLISHED
1002092547000009, سازمان همیاری شهرداریها,خراسان شمالی,1102092547000010,مزایده فروش بیل بکهو,خراسان شمالی,وسایط نقلیه,4850000000.0,"['1402/07/27 08:00:00', '1402/08/13 12:00:00']","['1402/07/27 08:00:00', '1402/08/13 12:00:00']",PUBLISHED
1002092547000009, سازمان همیاری شهرداریها,خراسان شمالی,1102092547000011,مزایده فروش لودر کاوازاکی مستهلک,خراسان شمالی,وسایط نقلیه,1950000000.0,"['1402/07/27 08:00:00', '1402/08/13 12:00:00']","['1402/07/27 08:00:00', '1402/08/13 12:00:00']",PUBLISHED
1002102272000002,کمیسیون فروش شورای هماهنگی مبارزه با مواد مخدر استان کرمانشاه,کرمانشاه,1102102272000010,فروش یکدستگاه وانت پیکان مدل1389,کرمانشاه,وسایط نقلیه,720000000.0,"['1402/07/27 08:00:00', '1402/08/04 14:00:00']","['1402/07/27 08:00:00', '1402/08/04 14:00:00']",PUBLISHED
1002102272000002,کمیسیون فروش شورای هماهنگی مبارزه با مواد مخدر استان کرمانشاه,کرمانشاه,1102102272000011,فروش یکدستگاه پیکان سواری مدل1379,کرمانشاه,وسایط نقلیه,250000000.0,"['1402/07/27 08:00:00', '1402/08/04 14:00:00']","['1402/07/27 08:00:00', '1402/08/04 14:00:00']",PUBLISHED
1002102272000002,کمیسیون فروش شورای هماهنگی مبارزه با مواد مخدر استان کرمانشاه,کرمانشاه,1102102272000012,فروش یکدستگاه سواری پیکان مدل1378,کرمانشاه,وسایط نقلیه,280000000.0,"['1402/07/27 08:00:00', '1402/08/04 14:00:00']","['1402/07/27 08:00:00', '1402/08/04 14:00:00']",PUBLISHED
1002102272000002,کمیسیون فروش شورای هماهنگی مبارزه با مواد مخدر استان کرمانشاه,کرمانشاه,1102102272000013,فروش یکدستگاه خودرو سپند پی کی مدل1382,کرمانشاه,وسایط نقلیه,380000000.0,"['1402/07/27 08:00:00', '1402/08/04 14:00:00']","['1402/07/27 08:00:00', '1402/08/04 14:00:00']",PUBLISHED
1002102272000002,کمیسیون فروش شورای هماهنگی مبارزه با مواد مخدر استان کرمانشاه,کرمانشاه,1102102272000014,فروش یکدستگاه پژو 405 مدل 1396,کرمانشاه,وسایط نقلیه,2650000000.0,"['1402/07/27 08:00:00', '1402/08/04 14:00:00']","['1402/07/27 08:00:00', '1402/08/04 14:00:00']",PUBLISHED
1002102272000002,کمیسیون فروش شورای هماهنگی مبارزه با مواد مخدر استان کرمانشاه,کرمانشاه,1102102272000015,فروش یکدستگاه سمند ال ایکس سفید رنگ مدل1396,کرمانشاه,وسایط نقلیه,3200000000.0,"['1402/07/27 08:00:00', '1402/08/04 14:00:00']","['1402/07/27 08:00:00', '1402/08/04 14:00:00']",PUBLISHED
1002102272000002,کمیسیون فروش شورای هماهنگی مبارزه با مواد مخدر استان کرمانشاه,کرمانشاه,1102102272000016,فروش یکدستگاه سمند ال ایکس نقره ای مدل 1383,کرمانشاه,وسایط نقلیه,410000000.0,"['1402/07/27 08:00:00', '1402/08/04 14:00:00']","['1402/07/27 08:00:00', '1402/08/04 14:00:00']",PUBLISHED
1002102272000002,کمیسیون فروش شورای هماهنگی مبارزه با مواد مخدر استان کرمانشاه,کرمانشاه,1102102272000017,فروش یکدستگاه پراید مدل 1381,کرمانشاه,وسایط نقلیه,530000000.0,"['1402/07/27 08:00:00', '1402/08/04 14:00:00']","['1402/07/27 08:00:00', '1402/08/04 14:00:00']",PUBLISHED
1002102272000002,کمیسیون فروش شورای هماهنگی مبارزه با مواد مخدر استان کرمانشاه,کرمانشاه,1102102272000018,فروش یکدستگاه خودرو وانت پیکان مدل 1388,کرمانشاه,وسایط نقلیه,980000000.0,"['1402/07/27 08:00:00', '1402/08/04 14:00:00']","['1402/07/27 08:00:00', '1402/08/04 14:00:00']",PUBLISHED
1002102272000002,کمیسیون فروش شورای هماهنگی مبارزه با مواد مخدر استان کرمانشاه,کرمانشاه,1102102272000019,فروش یکدستگاه سمند تصادفی مدل 1388,کرمانشاه,وسایط نقلیه,500000000.0,"['1402/07/27 08:00:00', '1402/08/04 14:00:00']","['1402/07/27 08:00:00', '1402/08/04 14:00:00']",PUBLISHED
1002102272000002,کمیسیون فروش شورای هماهنگی مبارزه با مواد مخدر استان کرمانشاه,کرمانشاه,1102102272000020,فروش یکدستگاه خودرو پژو 405 بژ رنگ مدل1383,کرمانشاه,وسایط نقلیه,1020000000.0,"['1402/07/27 08:00:00', '1402/08/04 14:00:00']","['1402/07/27 08:00:00', '1402/08/04 14:00:00']",PUBLISHED
1002102272000002,کمیسیون فروش شورای هماهنگی مبارزه با مواد مخدر استان کرمانشاه,کرمانشاه,1102102272000021,فروش یکدستگاه خودرو پراید مشکی مدل1384,کرمانشاه,وسایط نقلیه,310000000.0,"['1402/07/27 08:00:00', '1402/08/04 14:00:00']","['1402/07/27 08:00:00', '1402/08/04 14:00:00']",PUBLISHED
1002102272000002,کمیسیون فروش شورای هماهنگی مبارزه با مواد مخدر استان کرمانشاه,کرمانشاه,1102102272000022,فروش یکدستگاه خودرو کیا سراتو مدل 1394,کرمانشاه,وسایط نقلیه,7300000000.0,"['1402/07/27 08:00:00', '1402/08/04 14:00:00']","['1402/07/27 08:00:00', '1402/08/04 14:00:00']",PUBLISHED
1002102272000002,کمیسیون فروش شورای هماهنگی مبارزه با مواد مخدر استان کرمانشاه,کرمانشاه,1102102272000023,فروش یکدستگاه موتور سیکلت 125 سینارو,کرمانشاه,وسایط نقلیه,160000000.0,"['1402/07/27 08:00:00', '1402/08/04 14:00:00']","['1402/07/27 08:00:00', '1402/08/04 14:00:00']",PUBLISHED
1002102272000002,کمیسیون فروش شورای هماهنگی مبارزه با مواد مخدر استان کرمانشاه,کرمانشاه,1102102272000024,فروش یکدستگاه موتور سیکلت اوراقی125,کرمانشاه,وسایط نقلیه,50000000.0,"['1402/07/27 08:00:00', '1402/08/04 14:00:00']","['1402/07/27 08:00:00', '1402/08/04 14:00:00']",PUBLISHED
1002102272000002,کمیسیون فروش شورای هماهنگی مبارزه با مواد مخدر استان کرمانشاه,کرمانشاه,1102102272000025,فروش یکدستگاه موتور سیکلت ام کا زد 169 سی سی,کرمانشاه,وسایط نقلیه,230000000.0,"['1402/07/27 08:00:00', '1402/08/04 14:00:00']","['1402/07/27 08:00:00', '1402/08/04 14:00:00']",PUBLISHED
1002102257000002,کمیسیون فروش شورای هماهنگی مبارزه با مواد مخدر استان اردبیل,اردبیل,1102102257000020,سمند111,اردبیل,وسایط نقلیه,1680000000.0,"['1402/07/27 08:00:00', '1402/08/02 14:00:00']","['1402/07/27 08:00:00', '1402/08/02 14:00:00']",PUBLISHED
1002102257000002,کمیسیون فروش شورای هماهنگی مبارزه با مواد مخدر استان اردبیل,اردبیل,1102102257000021,پراید595,اردبیل,وسایط نقلیه,1000000000.0,"['1402/07/27 08:00:00', '1402/08/02 14:00:00']","['1402/07/27 08:00:00', '1402/08/02 14:00:00']",PUBLISHED
1002102257000002,کمیسیون فروش شورای هماهنگی مبارزه با مواد مخدر استان اردبیل,اردبیل,1102102257000022,پژو405-623,اردبیل,وسایط نقلیه,640000000.0,"['1402/07/27 08:00:00', '1402/08/02 14:00:00']","['1402/07/27 08:00:00', '1402/08/02 14:00:00']",PUBLISHED
1002102257000002,کمیسیون فروش شورای هماهنگی مبارزه با مواد مخدر استان اردبیل,اردبیل,1102102257000023,پژو206-178,اردبیل,وسایط نقلیه,2080000000.0,"['1402/07/27 08:00:00', '1402/08/02 14:00:00']","['1402/07/27 08:00:00', '1402/08/02 14:00:00']",PUBLISHED
1002102257000002,کمیسیون فروش شورای هماهنگی مبارزه با مواد مخدر استان اردبیل,اردبیل,1102102257000024,موتورسیکلت,اردبیل,وسایط نقلیه,20000000.0,"['1402/07/27 08:00:00', '1402/08/02 14:00:00']","['1402/07/27 08:00:00', '1402/08/02 14:00:00']",PUBLISHED
1002102257000002,کمیسیون فروش شورای هماهنگی مبارزه با مواد مخدر استان اردبیل,اردبیل,1102102257000025,رانا,اردبیل,وسایط نقلیه,2160000000.0,"['1402/07/27 08:00:00', '1402/08/02 14:00:00']","['1402/07/27 08:00:00', '1402/08/02 14:00:00']",PUBLISHED
1002102257000002,کمیسیون فروش شورای هماهنگی مبارزه با مواد مخدر استان اردبیل,اردبیل,1102102257000026,سمند293,اردبیل,وسایط نقلیه,1280000000.0,"['1402/07/27 08:00:00', '1402/08/02 14:00:00']","['1402/07/27 08:00:00', '1402/08/02 14:00:00']",PUBLISHED
1002102257000002,کمیسیون فروش شورای هماهنگی مبارزه با مواد مخدر استان اردبیل,اردبیل,1102102257000027,پژو405-689,اردبیل,وسایط نقلیه,1080000000.0,"['1402/07/27 08:00:00', '1402/08/02 14:00:00']","['1402/07/27 08:00:00', '1402/08/02 14:00:00']",PUBLISHED
1002102257000002,کمیسیون فروش شورای هماهنگی مبارزه با مواد مخدر استان اردبیل,اردبیل,1102102257000028,بادسان,اردبیل,وسایط نقلیه,6800000000.0,"['1402/07/27 08:00:00', '1402/08/02 14:00:00']","['1402/07/27 08:00:00', '1402/08/02 14:00:00']",PUBLISHED
1002102257000002,کمیسیون فروش شورای هماهنگی مبارزه با مواد مخدر استان اردبیل,اردبیل,1102102257000029,پراید344,اردبیل,وسایط نقلیه,600000000.0,"['1402/07/27 08:00:00', '1402/08/02 14:00:00']","['1402/07/27 08:00:00', '1402/08/02 14:00:00']",PUBLISHED
1002102257000002,کمیسیون فروش شورای هماهنگی مبارزه با مواد مخدر استان اردبیل,اردبیل,1102102257000030,پژو روآ,اردبیل,وسایط نقلیه,680000000.0,"['1402/07/27 08:00:00', '1402/08/02 14:00:00']","['1402/07/27 08:00:00', '1402/08/02 14:00:00']",PUBLISHED
1002102257000002,کمیسیون فروش شورای هماهنگی مبارزه با مواد مخدر استان اردبیل,اردبیل,1102102257000031,پژو405-878,اردبیل,وسایط نقلیه,1500000000.0,"['1402/07/27 08:00:00', '1402/08/02 14:00:00']","['1402/07/27 08:00:00', '1402/08/02 14:00:00']",PUBLISHED
1002010003000001,سازمان امور دانشجویان,تهران,1102010003000005,لوازم اداری,تهران,لوازم اداری و تحریر,147000000.0,"['1402/07/26 18:00:00', '1402/08/11 16:00:00']","['1402/07/26 18:00:00', '1402/08/11 16:00:00']",PUBLISHED
1002010003000001,سازمان امور دانشجویان,تهران,1102010003000006,لوازم ساختمانی,تهران,لوازم ساختمانی,3209500000.0,"['1402/07/26 18:00:00', '1402/08/11 16:00:00']","['1402/07/26 18:00:00', '1402/08/11 16:00:00']",PUBLISHED
1002091878000003,موسسه تحقیقات دیم کشور,آذربایجان شرقی,1102091878000003,فروش گندم دانه مرغی,آذربایجان شرقی,,6430000000.0,"['1402/07/26 15:00:00', '1402/08/10 14:00:00']","['1402/07/26 15:00:00', '1402/08/10 14:00:00']",PUBLISHED
1002093174000002,شهرداری ورنامخواست استان اصفهان,اصفهان,1102093174000002,تجدیدمزایده فروش اموال ضایعاتی,اصفهان,سایر کالاها,1010000000.0,"['1402/07/26 14:00:00', '1402/08/16 14:30:00']","['1402/07/26 14:00:00', '1402/08/16 14:30:00']",PUBLISHED
1002092071000005,شبکه بهداشت و درمان شهرستان شادگان,خوزستان,1102092071000005,مزایده اموال اسقاطی بیمارستان معرفی زاده شادگان,خوزستان,,4534500000.0,"['1402/07/26 14:00:00', '1402/08/23 14:00:00']","['1402/07/26 14:00:00', '1402/08/23 14:00:00']",PUBLISHED
1002093220000003,شهرداری ابریشم استان اصفهان,اصفهان,1102093220000004,فروش اموال اسقاطی,اصفهان,"سایر کالاها, فلزات و مواد معدنی, لوازم اداری و تحریر, لوازم الکتریکی والکترونیکی, لوازم برقی, لوازم ساختمانی, لوازم یدکی وسایط نقلیه",1483895521.0,"['1402/07/26 14:00:00', '1402/08/20 12:00:00']","['1402/07/26 14:00:00', '1402/08/20 12:00:00']",PUBLISHED
1002091544000004,مرکز تحقیقات و اموزش کشاورزی و منابع طبیعی استان تهران,تهران,1102091544000004,مزایده فروش خودرو اسقاط  پژو 405 به مراکز اسقاط,تهران,وسایط نقلیه مشمول کمیسیون ماده 2,,"['1402/07/26 13:00:00', '1402/08/16 14:00:00']","['1402/07/26 13:00:00', '1402/08/16 14:00:00']",PUBLISHED
1002004096000004,اداره کل بنادر و دریانوردی شهید رجایی,هرمزگان,1102004096000006,فروش 10 تن ضایعات فلزی از نوع آلومینیوم نرم واقع در انبار ملزومات شهرک شهید رجایی,هرمزگان,,8800000000.0,"['1402/07/26 12:30:00', '1402/08/17 14:00:00']","['1402/07/26 12:30:00', '1402/08/17 14:00:00']",PUBLISHED
1002005793000001,شهرداری ارکواز قلعه ملکشاهی استان ایلام,ایلام,1102005793000001,فروش یکدستگاه پژو پارس سواری مدل 1388,ایلام,وسایط نقلیه,1570000000.0,"['1402/07/26 12:30:00', '1402/08/20 15:00:00']","['1402/07/26 12:30:00', '1402/08/20 15:00:00']",PUBLISHED
1002094457000001,سازمان سیما منظر و فضای سبز شهری,خراسان رضوی,1102094457000001,فروش جو جمع آوری شده,خراسان رضوی,سایر کالاها,727500000.0,"['1402/07/26 12:00:00', '1402/08/16 14:00:00']","['1402/07/26 12:00:00', '1402/08/16 14:00:00']",PUBLISHED
1002001289000011,اداره کل بیمه ایران استان مازندران,مازندران,1102001289000011,داغی لوازم خودرومربوط به شرکت سهامی بیمه ایران مرکز آمل,مازندران,لوازم یدکی وسایط نقلیه,500000000.0,"['1402/07/26 11:00:00', '1402/08/09 15:30:00']","['1402/07/26 11:00:00', '1402/08/09 15:30:00']",PUBLISHED
1002001454000001,اداره کل پست استان لرستان,لرستان,1102001454000001,فروش اموال مستهلک کامپیوتری ,لرستان,لوازم الکتریکی والکترونیکی,3667159800.0,"['1402/07/26 11:00:00', '1402/08/15 14:00:00']","['1402/07/26 11:00:00', '1402/08/15 14:00:00']",PUBLISHED
1002005148000003,شهرداری فارسان استان چهارمحال و بختیاری,چهار محال و بختیاری,1102005148000003,واگذاری طرح تفکیک از مبدآ پسماند شهر فارسان ,چهار محال و بختیاری,سایر کالاها,3740000000.0,"['1402/07/26 10:00:00', '1402/08/09 19:00:00']","['1402/07/26 10:00:00', '1402/08/09 19:00:00']",PUBLISHED
1002007005000002,شرکت توزیع نیروی برق استان کرمانشاه,کرمانشاه,1102007005000002,فروش 30000 کیلوگرم انواع سیم آلومینیوم اسقاط,کرمانشاه,,,"['1402/07/26 10:00:00', '1402/08/11 11:00:00']","['1402/07/26 10:00:00', '1402/08/11 11:00:00']",PUBLISHED
1002005474000002,اداره کل میراث فرهنگی  صنایع دستی و گردشگری استان اذربایجان غربی,آذربایجان غربی,1102005474000002,فروش خودرو پژو405,آذربایجان غربی,وسایط نقلیه مشمول کمیسیون ماده 2,,"['1402/07/26 10:00:00', '1402/08/16 10:00:00']","['1402/07/26 10:00:00', '1402/08/16 10:00:00']",PUBLISHED
1002092751000001,مرکز آموزشی درمانی الزهرا در استان اصفهان,اصفهان,1102092751000001,جمع آوری، بارگیری، پاکسازی و انتقال ضایعات (آهن، آلومینیوم، کانال کولر، دامپای سقف، انواع کمد و ضایعات استیل، انواع لوله آب و ...),اصفهان,,,"['1402/07/26 10:00:00', '1402/08/13 19:00:00']","['1402/07/26 10:00:00', '1402/08/13 19:00:00']",PUBLISHED
1002092915000001,شهرداری سورک استان مازندران,مازندران,1102092915000001,فروش ضایعات آهن آلات، آلومینیوم، حلب,مازندران,,818000000.0,"['1402/07/26 09:30:00', '1402/08/11 12:00:00']","['1402/07/26 09:30:00', '1402/08/11 12:00:00']",PUBLISHED
1002005462000001,مدیریت درمان تامین اجتماعی استان البرز,البرز,1102005462000001,فروش نسخ معاونت خرید راهبردی و رسیدگی به اسناد پزشکی مدیریت درمان تامین اجتماعی,البرز,لوازم اداری و تحریر,2125000000.0,"['1402/07/26 09:00:00', '1402/08/13 18:00:00']","['1402/07/26 09:00:00', '1402/08/13 18:00:00']",PUBLISHED
1002005471000001,مدیریت درمان تامین اجتماعی استان یزد,یزد,1102005471000001,فروش چیلر بیمارستان شهدای کارگر,یزد,,,"['1402/07/26 09:00:00', '1402/08/11 12:00:00']","['1402/07/26 09:00:00', '1402/08/11 12:00:00']",PUBLISHED
1002095022000002,اداره آموزش و پرورش بجنورد استان خراسان شمالی,خراسان شمالی,1102095022000002,فروش اموال اسقاطی شامل درب و پنجره آهنی، تیر چوبی سپیدار،تخته پروازی که وزن آن بصورت تقریبی می باشد,خراسان شمالی,,140800000000.0,"['1402/07/26 09:00:00', '1402/08/27 19:00:00']","['1402/07/26 09:00:00', '1402/08/27 19:00:00']",PUBLISHED
1002001151000016,سازمان مرکزی تعاون روستایی ایران,تهران,1102001151000407,500660کیلو محلوج یک پست سفیدو 184560کیلو محلوج دو سفیدموجود در انبار پارس آباد اردبیل,اردبیل,,582437000000.0,"['1402/07/26 08:00:00', '1402/08/13 16:00:00']","['1402/07/26 08:00:00', '1402/08/13 16:00:00']",PUBLISHED
1002001151000016,سازمان مرکزی تعاون روستایی ایران,تهران,1102001151000408,531250کیلو محلوج یک پست سفیدو 214810کیلو محلوج دو سفیدموجود در انبار پارس آباد اردبیل,اردبیل,,634151000000.0,"['1402/07/26 08:00:00', '1402/08/13 16:00:00']","['1402/07/26 08:00:00', '1402/08/13 16:00:00']",PUBLISHED
1002009004000008,شرکت توزیع نیروی برق استان چهار محال بختیاری,چهار محال و بختیاری,1102009004000008,فروش 30 تن سیم مسی اسقاط,چهار محال و بختیاری,,,"['1402/07/26 08:00:00', '1402/08/20 19:00:00']","['1402/07/26 08:00:00', '1402/08/20 19:00:00']",PUBLISHED
1002007005000001,شرکت توزیع نیروی برق استان کرمانشاه,کرمانشاه,1102007005000001,فروش 50000 کیلوگرم انواع سیم مسی اسقاط,کرمانشاه,,,"['1402/07/26 08:00:00', '1402/08/11 11:00:00']","['1402/07/26 08:00:00', '1402/08/11 11:00:00']",PUBLISHED
1002004223000004,مدیریت اموزش وپرورش شهرستان روانسر,کرمانشاه,1102004223000004,فروش 32 تن نخود پاییزه هنرستان مهر روانسر,کرمانشاه,,11200000000.0,"['1402/07/26 08:00:00', '1402/08/09 14:00:00']","['1402/07/26 08:00:00', '1402/08/09 14:00:00']",PUBLISHED
1002004223000005,مدیریت اموزش وپرورش شهرستان روانسر,کرمانشاه,1102004223000005,فروش 25تن جو دیم هنرستان مهر روانسر,کرمانشاه,,2375000000.0,"['1402/07/26 08:00:00', '1402/08/09 14:00:00']","['1402/07/26 08:00:00', '1402/08/09 14:00:00']",PUBLISHED
1002004223000006,مدیریت اموزش وپرورش شهرستان روانسر,کرمانشاه,1102004223000006,فروش 227500 کیلو گرم ذرت علوفه ای هنرستان مهر روانسر,کرمانشاه,,4095000000.0,"['1402/07/26 08:00:00', '1402/08/09 14:00:00']","['1402/07/26 08:00:00', '1402/08/09 14:00:00']",PUBLISHED
1002005743000001,شهرداری شوقان استان خراسان شمالی,خراسان شمالی,1102005743000001,مزدا دو کابین,خراسان شمالی,وسایط نقلیه,2600000000.0,"['1402/07/26 08:00:00', '1402/08/16 14:00:00']","['1402/07/26 08:00:00', '1402/08/16 14:00:00']",PUBLISHED
1002000383000033,دانشگاه علوم پزشکی و خدمات بهداشتی درمانی بوشهر,بوشهر,1102000383000037,فروش ضایعات اهن الات شبکه جم مهر1402,بوشهر,فلزات و مواد معدنی,250000000.0,"['1402/07/26 08:00:00', '1402/08/14 15:00:00']","['1402/07/26 08:00:00', '1402/08/14 15:00:00']",PUBLISHED
1002091507000001,شهرداری سردشت استان خوزستان,خوزستان,1102091507000001, فروش یک دستگاه خودرو پژو 405 مدل سال  1395 ,خوزستان,وسایط نقلیه,2980000000.0,"['1402/07/26 08:00:00', '1402/08/13 19:00:00']","['1402/07/26 08:00:00', '1402/08/13 19:00:00']",PUBLISHED
1002092340000003,مدیریت شعب بانک سپه استان گلستان,گلستان,1102092340000005,مزایده فروش اثاثیه و اموال مستهلک بانک سپه,گلستان,لوازم اداری و تحریر,1762100000.0,"['1402/07/26 08:00:00', '1402/08/21 19:00:00']","['1402/07/26 08:00:00', '1402/08/21 19:00:00']",PUBLISHED
1002092340000003,مدیریت شعب بانک سپه استان گلستان,گلستان,1102092340000006,مزایده فروش اثاثیه و اموال مستهلک بانک سپه,گلستان,لوازم اداری و تحریر,772100000.0,"['1402/07/26 08:00:00', '1402/08/21 19:00:00']","['1402/07/26 08:00:00', '1402/08/21 19:00:00']",PUBLISHED
1002092340000003,مدیریت شعب بانک سپه استان گلستان,گلستان,1102092340000007,مزایده فروش اثاثیه و اموال مستهلک بانک سپه,گلستان,لوازم اداری و تحریر,750900000.0,"['1402/07/26 08:00:00', '1402/08/21 19:00:00']","['1402/07/26 08:00:00', '1402/08/21 19:00:00']",PUBLISHED
1002092340000003,مدیریت شعب بانک سپه استان گلستان,گلستان,1102092340000008,مزایده فروش اثاثیه و اموال مستهلک بانک سپه,گلستان,لوازم اداری و تحریر,379670000.0,"['1402/07/26 08:00:00', '1402/08/21 19:00:00']","['1402/07/26 08:00:00', '1402/08/21 19:00:00']",PUBLISHED
1002092340000003,مدیریت شعب بانک سپه استان گلستان,گلستان,1102092340000009,مزایده فروش اثاثیه و اموال مستهلک بانک سپه,گلستان,لوازم اداری و تحریر,565300000.0,"['1402/07/26 08:00:00', '1402/08/21 19:00:00']","['1402/07/26 08:00:00', '1402/08/21 19:00:00']",PUBLISHED
1002092340000003,مدیریت شعب بانک سپه استان گلستان,گلستان,1102092340000010,مزایده فروش اثاثیه و اموال مستهلک بانک سپه,گلستان,لوازم اداری و تحریر,462450000.0,"['1402/07/26 08:00:00', '1402/08/21 19:00:00']","['1402/07/26 08:00:00', '1402/08/21 19:00:00']",PUBLISHED
1002092340000004,مدیریت شعب بانک سپه استان گلستان,گلستان,1102092340000012,مزایده فروش دستگاه های خودپرداز مازاد بانک سپه,گلستان,لوازم الکتریکی والکترونیکی,3850000000.0,"['1402/07/26 08:00:00', '1402/08/21 19:00:00']","['1402/07/26 08:00:00', '1402/08/21 19:00:00']",PUBLISHED
1002094922000002,سازمان پایانه های مسافربری شهرداری تبریز,آذربایجان شرقی,1102094922000005,الکتروموتور Weg ضد جرقه ساخت برزیل - 132کیلو وات - 400 ولت - 239 آمپر - کارکرد کم در حد نو,آذربایجان شرقی,لوازم الکتریکی والکترونیکی,2300000000.0,"['1402/07/26 08:00:00', '1402/08/18 19:00:00']","['1402/07/26 08:00:00', '1402/08/18 19:00:00']",PUBLISHED
1002094922000002,سازمان پایانه های مسافربری شهرداری تبریز,آذربایجان شرقی,1102094922000006,الکتروموتور Loehr ضد جرقه ساخت برزیل - 200کیلو وات - 380ولت - 370آمپر - کارکرده اورهال شده ( آماده بکار ),آذربایجان شرقی,لوازم الکتریکی والکترونیکی,2500000000.0,"['1402/07/26 08:00:00', '1402/08/18 19:00:00']","['1402/07/26 08:00:00', '1402/08/18 19:00:00']",PUBLISHED
1002094922000002,سازمان پایانه های مسافربری شهرداری تبریز,آذربایجان شرقی,1102094922000007,الکتروموتور Loehr ضد جرقه ساخت برزیل - 200کیلو وات - 380ولت - 370آمپر - کارکرده اورهال شده ( آماده بکار ),آذربایجان شرقی,لوازم الکتریکی والکترونیکی,2500000000.0,"['1402/07/26 08:00:00', '1402/08/18 19:00:00']","['1402/07/26 08:00:00', '1402/08/18 19:00:00']",PUBLISHED
1002094513000002,شهرداری چاه مبارک,بوشهر,1102094513000024,قطعه شماره 6,بوشهر,,4800000000.0,"['1402/07/26 08:00:00', '1402/08/11 15:00:00']","['1402/07/26 08:00:00', '1402/08/11 15:00:00']",PUBLISHED
1002094513000002,شهرداری چاه مبارک,بوشهر,1102094513000025,قطعه شماره 7,بوشهر,,4800000000.0,"['1402/07/26 08:00:00', '1402/08/11 15:00:00']","['1402/07/26 08:00:00', '1402/08/11 15:00:00']",PUBLISHED
1002094513000002,شهرداری چاه مبارک,بوشهر,1102094513000026,قطعه شماره 20,بوشهر,,4500000000.0,"['1402/07/26 08:00:00', '1402/08/11 15:00:00']","['1402/07/26 08:00:00', '1402/08/11 15:00:00']",PUBLISHED
1002094513000002,شهرداری چاه مبارک,بوشهر,1102094513000027,قطعه شماره 63,بوشهر,,4100000000.0,"['1402/07/26 08:00:00', '1402/08/11 15:00:00']","['1402/07/26 08:00:00', '1402/08/11 15:00:00']",PUBLISHED
1002094513000002,شهرداری چاه مبارک,بوشهر,1102094513000028,قطعه شماره 62,بوشهر,,4100000000.0,"['1402/07/26 08:00:00', '1402/08/11 15:00:00']","['1402/07/26 08:00:00', '1402/08/11 15:00:00']",PUBLISHED
1002094513000002,شهرداری چاه مبارک,بوشهر,1102094513000029,قطعه شماره 23,بوشهر,,4500000000.0,"['1402/07/26 08:00:00', '1402/08/11 15:00:00']","['1402/07/26 08:00:00', '1402/08/11 15:00:00']",PUBLISHED
1002094513000002,شهرداری چاه مبارک,بوشهر,1102094513000030,قطعه شماره 31,بوشهر,,4200000000.0,"['1402/07/26 08:00:00', '1402/08/11 15:00:00']","['1402/07/26 08:00:00', '1402/08/11 15:00:00']",PUBLISHED
1002094513000002,شهرداری چاه مبارک,بوشهر,1102094513000031,قطعه شماره 32,بوشهر,,4200000000.0,"['1402/07/26 08:00:00', '1402/08/11 15:00:00']","['1402/07/26 08:00:00', '1402/08/11 15:00:00']",PUBLISHED
1002094513000002,شهرداری چاه مبارک,بوشهر,1102094513000032,قطعه شماره 33,بوشهر,,4200000000.0,"['1402/07/26 08:00:00', '1402/08/11 15:00:00']","['1402/07/26 08:00:00', '1402/08/11 15:00:00']",PUBLISHED
1002094513000002,شهرداری چاه مبارک,بوشهر,1102094513000033,قطعه شماره 34,بوشهر,,4200000000.0,"['1402/07/26 08:00:00', '1402/08/11 15:00:00']","['1402/07/26 08:00:00', '1402/08/11 15:00:00']",PUBLISHED
1002094513000002,شهرداری چاه مبارک,بوشهر,1102094513000034,قطعه شماره 36,بوشهر,,5000000000.0,"['1402/07/26 08:00:00', '1402/08/11 15:00:00']","['1402/07/26 08:00:00', '1402/08/11 15:00:00']",PUBLISHED
1002094513000002,شهرداری چاه مبارک,بوشهر,1102094513000035,قطعه شماره 64,بوشهر,,5000000000.0,"['1402/07/26 08:00:00', '1402/08/11 15:00:00']","['1402/07/26 08:00:00', '1402/08/11 15:00:00']",PUBLISHED
1002094513000002,شهرداری چاه مبارک,بوشهر,1102094513000036,قطعه شماره 65,بوشهر,,5000000000.0,"['1402/07/26 08:00:00', '1402/08/11 15:00:00']","['1402/07/26 08:00:00', '1402/08/11 15:00:00']",PUBLISHED
1002094513000002,شهرداری چاه مبارک,بوشهر,1102094513000037,قطعه شماره 59,بوشهر,,4100000000.0,"['1402/07/26 08:00:00', '1402/08/11 15:00:00']","['1402/07/26 08:00:00', '1402/08/11 15:00:00']",PUBLISHED
1002094513000002,شهرداری چاه مبارک,بوشهر,1102094513000038,قطعه شماره 68,بوشهر,,4100000000.0,"['1402/07/26 08:00:00', '1402/08/11 15:00:00']","['1402/07/26 08:00:00', '1402/08/11 15:00:00']",PUBLISHED
1002094513000002,شهرداری چاه مبارک,بوشهر,1102094513000039,قطعه شماره 35,بوشهر,,5000000000.0,"['1402/07/26 08:00:00', '1402/08/11 15:00:00']","['1402/07/26 08:00:00', '1402/08/11 15:00:00']",PUBLISHED
